source,title,content,link,label
GMA NEWS,Kris Aquino to undergo surgery anew,"Kris Aquino gave a new health update on her Instagram account. The Queen of All Media shared a photo of her implanted port and said she is set to undergo surgery anew. “Pwede bang makiusap ulit? Alam ko ang kulit ko na but at 9 a.m. tomorrow I will be brought down for the first of two surgical procedures.” She then asked for prayers for her medical team and thanked the Holy Spirit ""and the birthday girl Mama Mary for keeping my survival instinct sharp."" According to Kris, “so much has happened” since her confinement, including experiencing yet another heartbreak. “Someone I loved and broke my heart because he left me when my health issues were getting worse, I don’t know how he knew where to find me, but about 10 days ago he surprised me, he said he wanted to see how I was and a few days after via text he apologized several times,” she said. “We know why we aren’t meant for each other because mine is a lifelong battle; autoimmune has no cure, his fulfillment comes from working with communities and going all over the [Philippines],” Kris added, as she revealed having met someone new. “I got to know a doctor who I can describe as brilliant, brave, and very reliable—plus he has good skin and great hair,” Kris said. “Please pray for all those doing their best to keep Bimb and Kuya Josh’s mama strong enough to start her physical therapy,"" Kris wrote, ending her post. In February, Kris made her first public appearance to attend thePeople Asia People of the Year 2025awards night and showed support for her friend Michael Leyva. In April, Kris revealed herautoimmune diseases increased to nine. She underwent anothermedical procedurethat month. In August, she updated her followers saying her doctors found something alarming in her blood panel results. ""Tuloy pa rin ang laban,""she said. While Kris was discharged following hersurgical procedures, this month brings a new set of medical challenges to the self-styled Queen of all Media. A post shared by Kristina Bernadette Cojuangco Aquino (@krisaquino) — Nika Roque/LA, GMA Integrated News",https://www.gmanetwork.com/news/lifestyle/healthandwellness/958627/kris-aquino-to-undergo-surgery-anew/story/,real
GMA NEWS,PH Navy holds live firing missile exercise west of Zambales,"The Philippine Navy conducted a live-fire unilateral missile exercise west of San Antonio, Zambales using the Spike Non-Line of Sight (NLOS) missile system on Tuesday. In a statement released Wednesday, the Philippine Navy said AW159 anti-submarine warfare helicopter and BRP Tomas Campo (PG908) were deployed for the exercise. “The AW159 helicopter successfully conducted the first-ever aerial launch of a Spike NLOS and destroyed its designated target,” the Philippine Navy said. “PG908 then carried out another coordinated Spike NLOS missile launch against a separate target,” it added. Spike NLOS is a precision-guided, multi-purpose missile system developed by Rafael Advanced Defense Systems (RADS) of Israel, according to the Philippine Navy. Using advanced electro-optical and real-time video guidance, the missile system is designed to engage targets beyond visual range with pinpoint accuracy. It also allows operators with full control from launch to impact. “Its integration into the PN’s arsenal significantly enhances standoff strike capabilities, boosting maritime defense, strategic deterrence, and operational effectiveness,” the Philippine Navy said. The following assets provided support to the live-fire exercise: Units from the Philippine Marine Corps’ Coast Defense Regiment and the Philippine Coast Guard’s BRP Suluan (MRRV4406) also provided support to the activity. “The successful live-fire unilateral missile exercise forms part of the AFP's broader Comprehensive Archipelagic Defense Concept (CADC),” the Philippine Navy said. “By aligning its modernization efforts with the CADC, the PN continues its transformation into a credible and adaptive maritime defense force, capable of safeguarding national sovereignty, maintaining territorial integrity, and securing the archipelago’s vital sea lanes against both traditional and asymmetric threats,” it added.—AOL, GMA Integrated News",https://www.gmanetwork.com/news/topstories/nation/958626/ph-navy-holds-live-firing-missile-exercise-west-of-zambales/story/,real
GMA NEWS,WATCH: Kanlaon Volcano emits ash; Alert Level 2 remains,"Kanlaon Volcano on Negros Island emitted ash on Wednesday morning, according to the Philippine Institute of Volcanology and Seismology (PHIVOLCS). The ash emission occurred at 5:10 a.m. and was captured on video. This led to ""grayish plumes that rose up to 600 meters above the crater,"" PHIVOLCS said. The plumes drifted westward. Seven volcanic earthquakes meanwhile were recorded from 12 a.m., Tuesday, to 12 a.m., Wednesday, according toPHIVOLCS' bulletin. The volcano also emitted 1,248 tonnes of sulfur dioxide on Tuesday. Alert Level 2 remains in effect over Kanlaon Volcano which straddles the provinces of Negros Occidental and Negros Oriental. The volcano poses hazards such as sudden steam-driven or phreatic eruptions and precursory magmatic activity. PHIVOLCS reiterated that entry into the four-kilometer permanent danger zone and flying aircraft close to the volcano are not allowed. —KG, GMA Integrated News",https://www.gmanetwork.com/news/topstories/regions/958622/watch-kanlaon-volcano-emits-ash-alert-level-2-remains/story/,real
GMA NEWS,"PH, Cambodia bolster cooperation vs scam farms, trafficking","The Philippines and Cambodia have agreed to step up cooperation in curbing transnational crimes, such as online scam farms and human trafficking, which involved many Filipinos. Traffickers in the past three years have exploited Filipinos and other nationals in forced labor in online scam operation facilities which have expanded rapidly in Cambodia, Laos and Myanmar. An undetermined number of Filipinos remained trapped in various scam farms across Southeast Asia, the Department of Foreign Affairs said, but assured that government efforts to free them are underway. Foreign Affairs Secretary Theresa Lazaro and Cambodia Deputy Prime Minister and Minister of Foreign Affairs Prak Sokhonn held a ceremonial exchange of notes in Phnom Penh where both countries agreed to expand areas of cooperation for combating transnational crimes on the sidelines of President Ferdinand Marcos Jr.'s state visit this week. It amended their 2016 memorandum of understanding to address non-traditional security concerns, such as human trafficking, cybercrimes, and other forms of online fraud, among others. In his remarks in Cambodia, Marcos expressed serious concerns that human trafficking, cybercrime, illicit drugs, and other transnational threats “affect the safety of our citizens and the stability of our societies."" “It is in this spirit that we agreed to strengthen collaboration among our law enforcement and security institutions, so that our collective response will be swift, coordinated, and effective,"" he said. The United Nations has expressed alarm over the thousands of trafficked individuals in the region, saying the situation has “reached the level of a humanitarian and human rights crisis.” Many victims of scam farm operations who were initially promised legal jobs are kidnapped and sold to other fraudulent operations, according to UN rapporteurs. The DFA advised all Filipinos to go through proper foreign employment procedures established by the Department of Migrant Workers before departing the country for overseas employment.— RSJ, GMA Integrated News",https://www.gmanetwork.com/news/pinoyabroad/dispatch/958625/ph-cambodia-bolster-cooperation-vs-scam-farms-trafficking/story/,real
GMA NEWS,"PhilSA: Chinese rocket debris may have fallen near Cagayan, Ilocos Norte","The Philippine Space Agency (PhilSA) has warned that debris from China’s Long March 7A rocket launch may have fallen in the waters near some towns and islands in Cagayan and Ilocos Norte. “Expected debris from the rocket launch was projected to have fallen within the identified drop zones approximately 58 nautical miles away from Dalupiri Island, Cagayan, 37 NM away from Burgos, Ilocos Norte, 92 NM away from Camiguin Norte, Cagayan, and 79 NM Santa Ana, Cagayan,” PhilSA said in an advisory on Tuesday. In an advisory on Tuesday, PhilSA said the Long March 7A rocket was launched from the Wenchang Space Launch Site in Wenchang, Hainan at around 10:00 a.m. (Manila time) on Tuesday. Details of the rocket drop zone were disclosed through a Notice to Airmen (NOTAM) warning of an ‘aerospace flight activity.’ PhilSA said that before the launch, the agency disseminated a pre-launch report to relevant government agencies and authorities. The agency said the Chinese rocket debris are not projected to fall on land features or inhabited areas. However, PhilSA warned that falling debris pose danger and potential risk to ships, aircraft, fishing boats, and other vessels that will pass through the drop zone. According to PhilSA, debris may also float around the area and wash toward nearby coasts. An uncontrolled re-entry to the atmosphere of the rocket’s upper stages returning from outer space cannot be ruled out at this time, it added. “PhilSA reiterates its advice for the public to inform local authorities if suspected debris is sighted,” PhilSA said. “PhilSA also cautions against retrieving or coming in close contact with these materials that may contain remnants of toxic substances such as rocket fuel,” it added.—AOL, GMA Integrated News",https://www.gmanetwork.com/news/topstories/nation/958624/philsa-chinese-rocket-debris-may-have-fallen-near-cagayan-ilocos-norte/story/,real
GMA NEWS,"NBA: Bulls sign Josh Giddey to four-year, $100M extension","Chicago Bulls guard Josh Giddey signed a four-year, $100 million extension on Tuesday. Giddey, 22, averaged 14.6 points along with career highs of 8.1 rebounds, 7.2 assists and 1.2 steals in 70 games with the Bulls in 2024-25. He had seven triple-doubles and 30 double-doubles last season after being acquired from the Thunder in a trade that sent Alex Caruso to Oklahoma City. A restricted free agent in limbo entering training camp next month, Giddey had the option of accepting the Bulls' one-year, $11.14 million qualifying offer and entering unrestricted free agency in July 2026. Oklahoma City decided to part with Giddey because of his unreliable perimeter shooting and off-court concerns around allegations that he maintained a relationship with a minor. However, NBA and Newport Beach (Calif.) police investigations resulted in no charges. He shot a career-best 37.8 percent from 3-point range with the Bulls and made a career-high 105 three-pointers. The No. 6 overall selection the 2021 NBA Draft by the Thunder placed himself in rare company with his overall production through four seasons in the league. In 280 career games, the Australian has averaged 14.1 points, 7.5 rebounds, 6.1 assists and 0.9 steals. With 3,942 points, 2,100 rebounds and 1,703 assists, Giddey is one of eight players all-time to reach those minimum thresholds after four seasons along with Larry Bird, Luka Doncic, Grant Hill, LeBron James, Magic Johnson, Oscar Roberston and Ben Simmons.— Field Level Media/Reuters",https://www.gmanetwork.com/news/sports/basketball/958623/nba-bulls-sign-josh-giddey-to-four-year-100m-extension/story/,real
GMA NEWS,"Alex Eala dispatches Yasmine Mansouri, advances to SP Open Round of 16","Alex Ealaopened her SP Open campaign with a win againstYasmine Mansouri of France, 6-0, 6-2, in the Round of 32 on Wednesday morning (Philippine time) in Sao Paulo, Brazil. The match, which the world No. 61 dominated, lasted only an hour and 10 minutes. It took Eala nine straight games before the 24-year-old French player claimed her first game. The 20-year-old Filipina then bounced back, but Mansouri, ranked world No. 380, managed to win another game to briefly delay Eala's victory. Eala and Mansouri went neck-and-neck in the 13th game of the match before the former closed it out to take a 5-2 lead. Eventually, Eala claimed the set to take her first victory in South America. ""This is my first time in Brazil and my first time in South America, actually, so I’m so happy to see that the crowd is so lively,"" Eala said in an interview. ""I didn’t expect so many people to come out and watch me play. I guess I was a bit lucky to be sandwiched in between two great Brazilians, so I’m just happy to be here and to be able to play well,"" she added, referring to the matches of Laura Pigossi before her and top seed Beatriz Haddad Maia afterward. The win also came just days afterEala captured her first WTA 125 title at the Guadalajara 125 Open. Eala will face Julia Riera of Argentina, ranked world No. 188, in the Round of 16 on Thursday. The SP Open is a WTA 250 event which is part of the main WTA tour. —JKC, GMA Integrated News",https://www.gmanetwork.com/news/sports/othersports/958621/alex-eala-vs-yasmine-mansouri-sp-open-round-of-32-sept-10-2025/story/,real
GMA NEWS,US Supreme Court to decide legality of Trump's tariffs,"The U.S. Supreme Court agreed on Tuesday to decide the legality of Donald Trump's sweeping global tariffs, setting up a major test of one of the Republican president's boldest assertions of executive power that has been central to his economic and trade agenda. The justices took up the Justice Department's appeal of a lower court's ruling that Trump overstepped his authority in imposing most of his tariffs under a federal law meant for emergencies. The court swiftly acted after the administration last week asked it to review the case, which implicates trillions of dollars in customs duties over the next decade. The court, which begins its next nine-month term on October 6, placed the case on a fast track, scheduling oral arguments for the first week of November. The justices also agreed to hear a separate challenge to Trump's tariffs brought by a family-owned toy company, Learning Resources. The U.S. Court of Appeals for the Federal Circuit in Washington ruled on August 29 that Trump overreached in invoking a 1977 law known as the International Emergency Economic Powers Act, or IEEPA, to impose the tariffs, undercutting a major priority for the president in his second term. The tariffs, however, remain in effect during the appeal to the Supreme Court. The levies are part of a trade war instigated by Trump since he returned to the presidency in January that has alienated trading partners, increased volatility in financial markets and fueled global economic uncertainty. Trump has made tariffs a key foreign policy tool, using them to renegotiate trade deals, extract concessions and exert political pressure on other countries. Trump in April invoked the 1977 law in imposing tariffs on goods imported from individual countries to address trade deficits, as well as separate tariffs announced in February as economic leverage on China, Canada and Mexico to curb the trafficking of fentanyl and illicit drugs into the U.S. The law gives the president power to deal with ""an unusual and extraordinary threat"" amid a national emergency. It historically had been used for imposing sanctions on enemies or freezing their assets. Prior to Trump, the law had never been used to impose tariffs. Trump's Department of Justice has argued that the law allows tariffs under emergency provisions that authorize a president to ""regulate"" imports. ""The stakes in this case could not be higher,"" the Justice Department said in a filing. Denying Trump's tariff power ""would expose our nation to trade retaliation without effective defenses and thrust America back to the brink of economic catastrophe,"" it added. Trump has said that if he loses the case the U.S. might have to unwind trade deals, causing the country to ""suffer so greatly."" The nonpartisan Congressional Budget Office reported in August that the increased duties on imports from foreign countries could reduce the U.S. national deficit by $4 trillion over the next decade. The appeals court ruling stems from two challenges. One was brought by five small businesses that import goods, including a New York wine and spirits importer and a Pennsylvania-based sport fishing retailer. The other was filed by 12 U.S. states - Arizona, Colorado, Connecticut, Delaware, Illinois, Maine, Minnesota, Nevada, New Mexico, New York, Oregon and Vermont - most of them governed by Democrats. The U.S. Constitution grants Congress, not the president, the authority to issue taxes and tariffs, and any delegation of that authority must be both explicit and limited, according to the lawsuits. The Federal Circuit agreed. ""It seems unlikely that Congress intended, in enacting IEEPA, to depart from its past practice and grant the president unlimited authority to impose tariffs,"" it said in a 7-4 decision. The appeals court also said that the administration's expansive view of this law violates the Supreme Court's ""major questions"" doctrine, which requires executive branch actions of vast economic and political significance to be clearly authorized by Congress. The New York-based U.S. Court of International Trade, which has jurisdiction over customs and trade disputes, previously ruled against Trump's tariff policies on May 28. Another court in Washington ruled that the law does not authorize Trump's tariffs, and the administration has appealed that decision as well. At least eight lawsuits have challenged Trump's tariff policies, including one filed by the state of California.—Reuters",https://www.gmanetwork.com/news/topstories/world/958620/us-supreme-court-to-decide-legality-of-trump-s-tariffs/story/,real
GMA NEWS,"FACTBOX-Apple launches slim iPhone 17 Air, new AirPods and Watch in holiday refresh","Apple AAPL.O unveiled a new generation of the iPhone, including a sleek model dubbed iPhone 17 Air, and several other devices on Tuesday, as it looks to drive upgrades and spur sales ahead of the holiday shopping season. The Cupertino, California-based company largely kept device prices unchanged from last year, but dropped the 128 GB storage option from its iPhone lineup. Here's all you need to know about the latest Apple devices: IPHONE AIR The iPhone 17 Air, Apple's thinnest model yet at 5.6 millimeters, starts at $999 and will be available from September 19. Positioned between the standard iPhone 17 and the Pro models, the Air introduces a new premium tier to the company's product lineup. The device runs on the same A19 Pro processor as the iPhone 17 Pro, paired with Apple's N1 networking chip and C1X modem. The model, which supports only eSIM, will be available in Space Black, Cloud White, Light Gold and Sky Blue colors. Apple executives described the iPhone Air as offering ""MacBook Pro levels of compute in an iPhone"". Need a wellness break? Sign up for The Boost! Stay up-to-date with the latest health and wellness reads. Please enter a valid email address Your email is safe with us IPHONE 17 The iPhone 17 comes in five colors and features a larger 6.3-inch screen. The device brings the ProMotion display with a 120-hertz refresh rate to a non-Pro iPhone for the first time. Powered by the latest A19 processor built on 3-nanometer technology, the iPhone 17 is designed to handle more on-device AI tasks. The device now offers 256 GB of storage as the base configuration. It also includes a new 48-megapixel rear camera and an upgraded front camera with a wider field of view. The ""Center Stage"" feature uses AI to automatically adjust photo orientation. IPHONE 17 PRO Apple launched the iPhone 17 Pro, starting at $1,099, with the Pro Max version offering up to 2 terabytes of storage for the first time. The device features a new aluminum unibody, along with a plateau design on the back housing its camera system. It is powered by the A19 Pro chip and uses a vapor chamber with de-ionized water, making it the first liquid-cooled iPhone to sustain performance under heavy workloads. The Pro also adds a ceramic shield back, longer battery life and an upgraded camera system with a 48-megapixel sensor on all three rear lenses and an AI-powered ""Center Stage"" front camera. AIRPODS PRO 3 The new model features stronger active noise cancellation than previous generations and introduces Apple Intelligence–powered live translation, which can be triggered with a gesture. The earbuds have a smaller design and come with new foam eartips for improved fit and isolation. They also add heart-rate sensing during workouts via Apple's smallest heart-rate sensor, giving users fitness data without extra accessories. Battery life is rated at up to eight hours on a single charge with noise cancellation enabled. Apple priced its latest wireless earbuds at $249, with sales beginning on September 19. APPLE WATCH Apple unveiled its new lineup of smartwatches, including the Series 11 priced at $399, the lower-cost SE 3 at $249, and the high-end Ultra 3 at $799. The company showcased new health and safety features, including a hypertension alert on the Series 11 and satellite connectivity on the Ultra 3. Apple said the hypertension detection feature has not yet received clearance from the U.S. Food and Drug Administration.—Reuters",https://www.gmanetwork.com/news/scitech/technology/958616/factbox-apple-launches-slim-iphone-17-air-new-airpods-and-watch-in-holiday-refresh/story/,real
GMA NEWS,"Cloudy skies, rain in S. Luzon, Visayas, Mindanao due to easterlies","Cloudy skies and scattered rain are to be expected in Southern Luzon and parts of Visayas and Mindanao as a result of the easterlies, PAGASA said on Wednesday. In its weather bulletin, the weather bureau also said that as of 2 a.m., no low pressure areas are being monitored for tropical cyclone formation. Bicol Region, Isabela, Aurora, Laguna, Batangas, Rizal, Quezon, and Marinduque will have cloudy skies with scattered rains and thunderstorms due to the easterlies. The easterlies will also bring partly cloudy to cloudy skies with isolated rainshowers or thunderstorms in Metro Manila, Visayas, Mindanao, the rest of MIMAROPA, and Cavite, PAGASA said. The rest of Luzon will experience partly cloudy to cloudy skies with isolated rainshowers or thunderstorms due to localized thunderstorms. The public is warned against possible flash floods or landslides during severe thunderstorms. Sunrise is at 5:45 a.m. and sunset is at 6:01 p.m.—LDF, GMA Integrated News",https://www.gmanetwork.com/news/scitech/weather/958619/cloudy-skies-rain-in-s-luzon-visayas-mindanao-due-to-easterlies/story/,real
GMA NEWS,US FAA issues safety alert on risks posed by passenger lithium batteries on planes,"WASHINGTON —The US Federal Aviation Administration issued a safety alert on Tuesday to airlines over risks from lithium batteries in aircraft passenger compartments, citing a large number of serious incidents. The FAA recommended airlines adopt risk mitigation strategies, including clear messaging to address potential fire risks tied to lithium batteries carried by passengers and crew members and review firefighting procedures and training. There have been 50 lithium-ion battery smoke, fire or extreme heat incidents reported this year in the U.S., the FAA said, and some of those have resulted in diversions or injuries. An Aug. 5 incident involved a passenger cell phone on an American Airlines AAL.O flight to Madrid from Dallas that overheated and began emitting smoke. The passenger sustained injuries, and there was damage to the aircraft floor and the flight was delayed, the FAA said. During a July 12 flight from Chicago to Portland, Oregon, a passenger’s laptop overheated and began emitting smoke. The laptop was placed in a bag in a bathroom but the flight was diverted to Casper, Wyoming. Others have involved cargo planes with laptops or other batteries in shipments. The FAA last week proposed a $60,000 fine against LG Energy Solution 373220.KS for allegedly violating the hazardous materials regulations. The FAA cited a January 2024 undeclared and improperly packaged shipment of five lithium-ion batteries from Seoul to Los Angeles. FedEx FDX.N personnel discovered the shipment when it emitted flames in its sorting facility in Irvine, California.?—Reuters",https://www.gmanetwork.com/news/topstories/world/958618/us-faa-issues-safety-alert-on-risks-posed-by-passenger-lithium-batteries-on-planes/story/,real
GMA NEWS,South Korea to send plane for workers detained in US raid at car battery plant,"SEOUL —South Korea will send a chartered plane to Atlanta as early as Wednesday to bring back workers detained in a huge immigration raid last week on a car battery plant in the US state of Georgia, a Korean Air spokesperson said on Tuesday. President Lee Jae Myung said Seoul would negotiate with Washington to achieve a reasonable resolution to the situation based on the spirit of their alliance, adding at a cabinet meeting that he felt a ""heavy responsibility"" for the detained nationals. A Korean Air Boeing 747-8i plane with 368 seats will fly from South Korea's Incheon to Atlanta, the airline spokesperson said. During the U.S. immigration raid about 300 South Koreans were arrested along with 175 others at the site of the $4.3 billion Hyundai Motor 005380.KS and LG Energy Solution 373220.KS project to build batteries for electric cars. South Korean Foreign Minister Cho Hyun is in Washington to negotiate on points such as seeking assurances that the Koreans returned home will be allowed to re-enter the United States. White House spokeswoman Karoline Leavitt referred questions to the U.S. Department of Homeland Security and the U.S. Department of Commerce, saying they were handling the matter. Assistant DHS Secretary Tricia McLaughlin, in a statement, gave no details on the ongoing probe or talks but defended the raid: ""Those who exploit our workforce, undermine our economy, and violate federal laws will be held accountable.” Need a wellness break? Sign up for The Boost! Stay up-to-date with the latest health and wellness reads. Please enter a valid email address Your email is safe with us Representatives for Commerce could not be immediately reached. Over the weekend, U.S. President Donald Trump said foreign companies must hire and train American workers while respecting immigration laws. ""Americans need these jobs. But he also understands the need for these companies to bring over their workers who already have these skills,"" Leavitt told reporters at a briefing, calling Trump's approach ""very nuanced and responsible and sensible."" The raid - the largest single-site enforcement operation in the history of the Department of Homeland Security's investigative operations - sent shockwaves through South Korea, a U.S. ally that has been trying to finalise a trade deal agreed with Washington in July. A Realmeter opinion poll published on Tuesday showed that nearly 60% of South Koreans felt disappointed by what they viewed as excessive action by U.S. authorities in the raid, while about 30% regarded the action as unavoidable. Two Japanese nationals and up to nine Chinese citizens were among the detainees, the Nikkei business daily reported. Details on how U.S. immigration rules may have been breached have not been released by the authorities or companies involved, but South Korean lawmakers say some may have overstepped the boundaries of a 90-day visa-waiver programme or a B-1 temporary business visa. Foreign Minister Cho said he would discuss with Washington creating a special work permit for Korean professionals. Korean businesses have complained about what they consider strict U.S. limits on visas for skilled foreign workers, making it difficult for them to oversee the construction of factories or to train the local workforce. According to workers, officials and lawyers, many South Korean workers were sent to the U.S. on questionable documents despite their misgivings and warnings about stricter U.S. immigration enforcement. James Rim, who heads the Korean-American Association of Southeast Georgia and runs guesthouses used by Korean workers near the Hyundai plant, said two of his residents were detained after being found to be on a visa-waiver programme that prohibits employment in the country while two others returned after screening during the raid. Some of the 20 subcontractors working at the plant and staying at his guesthouse had returned to South Korea early, he said after the raid, adding that some of the workers were on a visa waiver, which had long been a standard practice.—Reuters ""It should have been done earlier, but I think now is a good chance to give some kind of a special work permit to Koreans. Otherwise, it would be difficult to build factories only with a local workforce,"" he said.",https://www.gmanetwork.com/news/topstories/world/958617/south-korea-to-send-plane-for-workers-detained-in-us-raid-at-car-battery-plant/story/,real
GMA NEWS,FACTBOX-Hamas leaders killed by Israel and those who remain,"Israel launched an attack on Hamas leaders in Qatar on Tuesday, expanding its campaign against the Palestinian militant group. Israeli officials told Reuters the strike was aimed at top Hamas leaders including Khalil al-Hayya, its exiled Gaza chief and top negotiator. Two Hamas sources told Reuters that Hamas officials in the ceasefire negotiating team survived the attack. Here are some of the top Hamas figures killed by Israel and those who remain alive almost two years since the start of the Gaza war, which began when the group attacked communities in southern Israel on October 7, 2023: DEAD MOHAMMAD SINWAR Mohammad Sinwar was a veteran Hamas commander and its overall military chief in Gaza at the time Israel said it killed him in May. Sinwar had been elevated to Hamas' top ranks after Israel killed his older brother, Yahya Sinwar, a mastermind of the October 7 attacks, in 2024. YAHYA SINWAR The Israeli military killed Yahya Sinwar in Gaza in October, 2024, just over a year after the October 7 attacks he helped to plan. Sinwar had been Israel's most wanted enemy at the time, and was widely assumed to be running the war in Gaza. He became Hamas chief after the assassination of Ismail Haniyeh, in Iran in July 2024. ISMAIL HANIYEH Haniyeh was assassinated in July 2024 during a visit to Tehran. He had been Hamas leader since 2017. Iran's Revolutionary Guards said he was killed by a short-range projectile. The New York Times, citing unnamed sources, reported that the explosion which killed him was a bomb that was covertly smuggled into the guesthouse where he was staying. Israel's defence minister confirmed in December it had killed him. MOHAMMED DEIF Israel's military said Deif, commander of Hamas' military wing, was killed after fighter jets struck in the area of Khan Younis in July 2024. Deif, who had survived seven Israeli assassination attempts, was believed to have been another October 7 mastermind. MARWAN ISSA Deputy Hamas military commander Marwan Issa was killed in an Israeli strike in March 2024, the Israeli military said. He had been at the top of Israel's most-wanted list alongside Deif and Sinwar. SALEH AL-AROURI Deputy Hamas chief Saleh al-Arouri was killed by an Israeli drone strike on Beirut's southern suburbs in January 2024. He was a founder of Hamas' military wing, the Qassam Brigades. ALIVE IZZ AL-DIN AL-HADDAD Haddad became the most senior Hamas military leader in the Gaza Strip after Mohammad Sinwar's death. Israel believes he is one of the masterminds of October 7, and has identified him among its most wanted. He is believed to be based in northern Gaza, the focal point of a new Israeli offensive. KHALIL AL-HAYYA Based in Qatar, Hayya has been widely seen as Hamas' most influential figure abroad since Haniyeh's death. He is part of a five-man leadership council that has led Hamas since Yahya Sinwar's death. Hailing from the Gaza Strip, he has lost several close relatives - including his eldest son - to Israeli strikes. KHALED MESHAAL One of Hamas' most recognisable politicians Meshaal, 68, led the group between 2004 and 2017. He became known around the world in 1997 when Israeli agents injected him with poison in Jordan in a botched assassination attempt. He is now based in Qatar, serving on the five-man leadership council. MOHAMMAD DARWISH Also based in Qatar, Mohammad Darwish was a little known figure until the Haniyeh assassination, since when he has risen to prominence. He is believed to be the chairman of the Hamas Shoura Council, the highest decision-making body. He is nominally the head of the five-man leadership council. NIZAR AWADALLAH Nizar Awadallah, a veteran Hamas leader, was a confidant of the group's co-founder Sheikh Ahmed Yassin, and has taken several key posts within the group including in its armed wing. Hamas sources said Awadallah led Hamas in Gaza in 2006 in the wake of the group's victory in a parliamentary election. He has made no public appearance or comments since the October 7 attacks, and is believed to have left Gaza before the war began. ZAHER JABBARIN Jabbarin is the head of Hamas in the Israeli-occupied West Bank, a role he performs from Qatar. He is the fifth member of the leadership council. He is in charge of the portfolio of Palestinian prisoners and part of the negotiating team. Israel arrested him in 1993 and he was sentenced to life, before he was freed in 2011 as part of a Hamas-Israel swap deal under which Israel released over 1,000 Palestinians in return for Gilad Shalit, a soldier Hamas captured in 2006. Born in 1968 in Salfit in the West Bank, he co-founded the first cells of the Hamas armed wing in the West Bank in 1991.",https://www.gmanetwork.com/news/topstories/world/958614/factbox-hamas-leaders-killed-by-israel-and-those-who-remain/story/,real
GMA NEWS,"Apple launches slimmer iPhone Air, new iPhone 17","CUPERTINO, California —Apple AAPL.O on Tuesday showed off a new, slimmer iPhone ""Air"" model with a ""high density battery"" and a brand new processor, as well as an iPhone 17, the latest upgrade to its flagship smartphone. The iPhone Air model is the star of the annual product launch event, and Apple said the model is its most durable iPhone yet. Apple said the base model iPhone 17 will have a brighter, more scratch-resistant screen. It also said the device will feature a new A19 processor chip, which will be made with 3-nanometer chipmaking technology and have improved capabilities for on-device artificial intelligence features. Apple said the iPhone 17 will also have a better front-facing camera with a differently shaped sensor to make horizontal selfies look better. The company also introduced a new version of its AirPods Pro wireless headphones and a blood pressure monitor in its latest Apple Watch. The new AirPods Pro 3 will feature live translation of languages. Apple also said that if both people in a conversation are wearing the new AirPods Pro 3, the earbuds will translate conversations in near real time. Apple said the new AirPods will be priced at $249, the same as the previous generation, and become available on September 19. The blood pressure monitor feature is pending regulatory approval, Apple said. The watch will not detect every case of high blood pressure but the company said it expects the feature to notify 1 million people and will make it available in 150 countries. Apple did not raise the price on watch models either. New versions of the SE will cost $249, the Series 11 will cost $399 and the larger Ultra model will start at $799, as all their predecessors did. The iPhone Air will go head-to-head against Samsung Electronics' Galaxy S25 Edge, and analysts told Reuters it could be a stepping stone toward competing with Samsung's folding phones, which are in their seventh generation. A foldable phone is important for Apple to appeal to customers in China, where consumers like foldables and the company has been losing market share. The event at the company's Cupertino, California, headquarters comes in the midst of a global trade reordering sparked by U.S. President Donald Trump, with Apple estimating that tariffs will cost it more than $1 billion in the current fiscal quarter. Analysts are watching closely to see whether the company will increase the price of iPhones, or seek alternative routes to making up for tariff costs such as keeping the prices of base iPhone models steady while increasing the cost of versions with more storage. The new iPhones are expected to arrive without significant upgrades to Siri, Apple's virtual assistant, which Apple has pushed off until next year. In the meantime, analysts are closely watching to see whether Apple, which has tapped ChatGPT creator OpenAI as a partner to power certain artificial intelligence features in its operating systems, will add more AI partnerships to its lineup before the arrival of a revamped Siri. Alphabet's GOOGL.OGoogle last month unveiled new phones, including a folding model, that served as a platform to show off its Gemini AI model.—Reuters",https://www.gmanetwork.com/news/scitech/technology/958613/apple-launches-slimmer-iphone-air-new-iphone-17/story/,real
